timestamp,device_id,task_type,priority,data_size_kb,compute_cost,deadline_ms,edge_cpu_load,network_delay_ms
2026-05-22T15:42:38.037718Z,device_565,image_detection,low,10240.0,0.15,5000,0.88,50.0
2026-05-22T15:42:40.037718Z,device_566,image_detection,high,8192.0,0.75,500,0.56,28.0
2026-05-22T15:42:42.037718Z,device_567,image_detection,low,2048.0,0.15,5000,0.31,11.0
2026-05-22T15:42:44.037718Z,device_568,temperature_report,high,3072.0,0.75,500,0.02,42.0
2026-05-22T15:42:46.037718Z,device_569,temperature_report,low,2048.0,0.15,5000,0.01,16.0
2026-05-22T15:42:48.037718Z,device_570,temperature_report,low,10240.0,0.15,5000,0.34,41.0
2026-05-22T15:42:50.037718Z,device_571,temperature_report,low,4096.0,0.15,5000,0.09,24.0
2026-05-22T15:42:52.037718Z,device_572,image_detection,low,5120.0,0.15,5000,0.89,19.0
2026-05-22T15:42:54.037718Z,device_573,temperature_report,low,9216.0,0.15,5000,0.56,5.0
2026-05-22T15:42:56.037718Z,device_574,image_detection,medium,8192.0,0.45,1500,0.43,45.0
2026-05-22T15:42:58.037718Z,device_575,image_detection,low,8192.0,0.15,5000,0.28,11.0
2026-05-22T15:43:00.037718Z,device_576,image_detection,high,4096.0,0.75,500,0.26,40.0
2026-05-22T15:43:02.037718Z,device_577,image_detection,medium,10240.0,0.45,1500,0.69,27.0
2026-05-22T15:43:04.037718Z,device_578,image_detection,low,8192.0,0.15,5000,0.69,35.0
2026-05-22T15:43:06.037718Z,device_579,image_detection,low,7168.0,0.15,5000,0.27,29.0
2026-05-22T15:43:08.037718Z,device_580,temperature_report,low,1024.0,0.15,5000,0.38,25.0
2026-05-22T15:43:10.037718Z,device_581,temperature_report,medium,9216.0,0.45,1500,0.4,24.0
2026-05-22T15:43:12.037718Z,device_582,temperature_report,low,10240.0,0.15,5000,0.35,47.0
2026-05-22T15:43:14.037718Z,device_583,image_detection,high,7168.0,0.75,500,0.85,41.0
2026-05-22T15:43:16.037718Z,device_584,image_detection,medium,4096.0,0.45,1500,0.08,49.0
2026-05-22T15:43:18.037718Z,device_585,image_detection,medium,3072.0,0.45,1500,0.96,12.0
2026-05-22T15:43:20.037718Z,device_586,image_detection,low,1024.0,0.15,5000,0.34,24.0
2026-05-22T15:43:22.037718Z,device_587,image_detection,low,7168.0,0.15,5000,0.24,17.0
2026-05-22T15:43:24.037718Z,device_588,image_detection,high,5120.0,0.75,500,0.62,27.0
2026-05-22T15:43:26.037718Z,device_589,image_detection,high,3072.0,0.75,500,0.06,43.0
2026-05-22T15:43:28.037718Z,device_590,temperature_report,high,8192.0,0.75,500,0.23,12.0
2026-05-22T15:43:30.037718Z,device_591,image_detection,medium,5120.0,0.45,1500,0.73,12.0
2026-05-22T15:43:32.037718Z,device_592,image_detection,medium,4096.0,0.45,1500,0.89,48.0
2026-05-22T15:43:34.037718Z,device_593,image_detection,low,4096.0,0.15,5000,0.66,31.0
2026-05-22T15:43:36.037718Z,device_594,image_detection,high,6144.0,0.75,500,0.02,9.0
2026-05-22T15:43:38.037718Z,device_595,image_detection,high,4096.0,0.75,500,0.7,30.0
2026-05-22T15:43:40.037718Z,device_596,image_detection,medium,3072.0,0.45,1500,0.65,38.0
2026-05-22T15:43:42.037718Z,device_597,image_detection,medium,2048.0,0.45,1500,0.58,40.0
2026-05-22T15:43:44.037718Z,device_598,image_detection,low,5120.0,0.15,5000,0.04,33.0
2026-05-22T15:43:46.037718Z,device_599,temperature_report,high,8192.0,0.75,500,0.35,14.0
2026-05-22T15:43:48.037718Z,device_600,temperature_report,low,5120.0,0.15,5000,0.84,25.0
2026-05-22T15:43:50.037718Z,device_601,image_detection,low,1024.0,0.15,5000,0.56,48.0
2026-05-22T15:43:52.037718Z,device_602,image_detection,high,3072.0,0.75,500,0.04,44.0
2026-05-22T15:43:54.037718Z,device_603,image_detection,medium,9216.0,0.45,1500,0.96,6.0
2026-05-22T15:43:56.037718Z,device_604,temperature_report,high,1024.0,0.75,500,0.61,5.0
2026-05-22T15:43:58.037718Z,device_605,image_detection,medium,9216.0,0.45,1500,0.06,44.0
2026-05-22T15:44:00.037718Z,device_606,image_detection,low,4096.0,0.15,5000,0.63,6.0
2026-05-22T15:44:02.037718Z,device_607,temperature_report,medium,3072.0,0.45,1500,0.46,14.0
2026-05-22T15:44:04.037718Z,device_608,temperature_report,medium,4096.0,0.45,1500,0.34,22.0
2026-05-22T15:44:06.037718Z,device_609,image_detection,medium,6144.0,0.45,1500,0.51,9.0
2026-05-22T15:44:08.037718Z,device_610,temperature_report,high,3072.0,0.75,500,0.71,16.0
2026-05-22T15:44:10.037718Z,device_611,image_detection,high,9216.0,0.75,500,0.0,24.0
2026-05-22T15:44:12.037718Z,device_612,image_detection,low,6144.0,0.15,5000,0.39,27.0
2026-05-22T15:44:14.037718Z,device_613,image_detection,medium,5120.0,0.45,1500,0.92,11.0
2026-05-22T15:44:16.037718Z,device_614,temperature_report,medium,1024.0,0.45,1500,0.83,46.0
2026-05-22T15:44:18.037718Z,device_615,image_detection,high,5120.0,0.75,500,0.29,8.0
2026-05-22T15:44:20.037718Z,device_616,image_detection,high,1024.0,0.75,500,0.19,17.0
2026-05-22T15:44:22.037718Z,device_617,image_detection,low,1024.0,0.15,5000,0.06,10.0
2026-05-22T15:44:24.037718Z,device_618,image_detection,high,9216.0,0.75,500,0.37,37.0
2026-05-22T15:44:26.037718Z,device_619,temperature_report,medium,5120.0,0.45,1500,0.97,10.0
2026-05-22T15:44:28.037718Z,device_620,temperature_report,medium,8192.0,0.45,1500,0.33,43.0
2026-05-22T15:44:30.037718Z,device_621,image_detection,low,9216.0,0.15,5000,0.32,12.0
2026-05-22T15:44:32.037718Z,device_622,temperature_report,medium,4096.0,0.45,1500,0.7,9.0
2026-05-22T15:44:34.037718Z,device_623,temperature_report,high,3072.0,0.75,500,0.74,46.0
2026-05-22T15:44:36.037718Z,device_624,temperature_report,high,10240.0,0.75,500,0.54,33.0
2026-05-22T15:44:38.037718Z,device_625,image_detection,low,3072.0,0.15,5000,0.36,28.0
2026-05-22T15:44:40.037718Z,device_626,temperature_report,low,7168.0,0.15,5000,0.76,18.0
2026-05-22T15:44:42.037718Z,device_627,temperature_report,high,7168.0,0.75,500,0.25,19.0
2026-05-22T15:44:44.037718Z,device_628,temperature_report,high,2048.0,0.75,500,0.31,42.0
2026-05-22T15:44:46.037718Z,device_629,image_detection,medium,9216.0,0.45,1500,0.89,48.0
2026-05-22T15:44:48.037718Z,device_630,image_detection,high,3072.0,0.75,500,0.18,22.0
2026-05-22T15:44:50.037718Z,device_631,image_detection,low,7168.0,0.15,5000,0.2,15.0
2026-05-22T15:44:52.037718Z,device_632,image_detection,high,3072.0,0.75,500,0.8,5.0
2026-05-22T15:44:54.037718Z,device_633,temperature_report,high,9216.0,0.75,500,0.69,38.0
2026-05-22T15:44:56.037718Z,device_634,temperature_report,medium,5120.0,0.45,1500,0.18,16.0
2026-05-22T15:44:58.037718Z,device_635,image_detection,low,2048.0,0.15,5000,0.05,49.0
2026-05-22T15:45:00.037718Z,device_636,image_detection,high,6144.0,0.75,500,0.23,16.0
2026-05-22T15:45:02.037718Z,device_637,image_detection,low,9216.0,0.15,5000,0.66,19.0
2026-05-22T15:45:04.037718Z,device_638,temperature_report,high,1024.0,0.75,500,0.69,30.0
2026-05-22T15:45:06.037718Z,device_639,temperature_report,high,3072.0,0.75,500,0.9,40.0
2026-05-22T15:45:08.037718Z,device_640,temperature_report,low,1024.0,0.15,5000,0.15,43.0
2026-05-22T15:45:10.037718Z,device_641,image_detection,medium,7168.0,0.45,1500,0.59,32.0
2026-05-22T15:45:12.037718Z,device_642,temperature_report,low,10240.0,0.15,5000,0.91,48.0
2026-05-22T15:45:14.037718Z,device_643,temperature_report,medium,1024.0,0.45,1500,0.56,19.0
2026-05-22T15:45:16.037718Z,device_644,temperature_report,low,5120.0,0.15,5000,0.48,18.0
2026-05-22T15:45:18.037718Z,device_645,temperature_report,medium,9216.0,0.45,1500,0.98,18.0
2026-05-22T15:45:20.037718Z,device_646,image_detection,high,8192.0,0.75,500,0.34,41.0
2026-05-22T15:45:22.037718Z,device_647,image_detection,medium,9216.0,0.45,1500,0.34,7.0
2026-05-22T15:45:24.037718Z,device_648,image_detection,low,8192.0,0.15,5000,0.64,8.0
2026-05-22T15:45:26.037718Z,device_649,image_detection,medium,7168.0,0.45,1500,0.46,47.0
2026-05-22T15:45:28.037718Z,device_650,image_detection,high,6144.0,0.75,500,0.01,21.0
2026-05-22T15:45:30.037718Z,device_651,image_detection,low,10240.0,0.15,5000,0.02,30.0
2026-05-22T15:45:32.037718Z,device_652,temperature_report,medium,7168.0,0.45,1500,0.57,37.0
2026-05-22T15:45:34.037718Z,device_653,temperature_report,high,6144.0,0.75,500,0.35,8.0
2026-05-22T15:45:36.037718Z,device_654,image_detection,high,3072.0,0.75,500,0.88,11.0
2026-05-22T15:45:38.037718Z,device_655,image_detection,low,4096.0,0.15,5000,0.71,28.0
2026-05-22T15:45:40.037718Z,device_656,image_detection,medium,8192.0,0.45,1500,0.71,34.0
2026-05-22T15:45:42.037718Z,device_657,image_detection,medium,2048.0,0.45,1500,0.98,21.0
2026-05-22T15:45:44.037718Z,device_658,image_detection,high,4096.0,0.75,500,0.52,29.0
2026-05-22T15:45:46.037718Z,device_659,image_detection,low,6144.0,0.15,5000,0.27,49.0
2026-05-22T15:45:48.037718Z,device_660,image_detection,low,1024.0,0.15,5000,0.09,14.0
2026-05-22T15:45:50.037718Z,device_661,image_detection,high,2048.0,0.75,500,0.09,25.0
2026-05-22T15:45:52.037718Z,device_662,image_detection,medium,10240.0,0.45,1500,0.69,46.0
2026-05-22T15:45:54.037718Z,device_663,image_detection,medium,6144.0,0.45,1500,0.57,41.0
2026-05-22T15:45:56.037718Z,device_664,image_detection,high,8192.0,0.75,500,0.45,22.0
2026-05-22T15:45:58.037718Z,device_665,image_detection,low,3072.0,0.15,5000,0.29,17.0
2026-05-22T15:46:00.037718Z,device_666,image_detection,medium,1024.0,0.45,1500,0.47,45.0
2026-05-22T15:46:02.037718Z,device_667,temperature_report,low,7168.0,0.15,5000,0.88,46.0
2026-05-22T15:46:04.037718Z,device_668,temperature_report,low,3072.0,0.15,5000,0.91,37.0
2026-05-22T15:46:06.037718Z,device_669,image_detection,medium,10240.0,0.45,1500,0.44,27.0
2026-05-22T15:46:08.037718Z,device_670,image_detection,high,4096.0,0.75,500,0.56,36.0
2026-05-22T15:46:10.037718Z,device_671,image_detection,medium,4096.0,0.45,1500,0.17,35.0
2026-05-22T15:46:12.037718Z,device_672,temperature_report,high,9216.0,0.75,500,0.11,44.0
2026-05-22T15:46:14.037718Z,device_673,image_detection,medium,3072.0,0.45,1500,0.26,45.0
2026-05-22T15:46:16.037718Z,device_674,temperature_report,low,9216.0,0.15,5000,0.08,22.0
2026-05-22T15:46:18.037718Z,device_675,temperature_report,medium,9216.0,0.45,1500,0.84,22.0
2026-05-22T15:46:20.037718Z,device_676,image_detection,high,4096.0,0.75,500,0.65,34.0
2026-05-22T15:46:22.037718Z,device_677,image_detection,medium,3072.0,0.45,1500,0.2,14.0
2026-05-22T15:46:24.037718Z,device_678,image_detection,medium,3072.0,0.45,1500,0.4,14.0
2026-05-22T15:46:26.037718Z,device_679,image_detection,high,7168.0,0.75,500,0.78,5.0
2026-05-22T15:46:28.037718Z,device_680,image_detection,low,6144.0,0.15,5000,0.19,23.0
2026-05-22T15:46:30.037718Z,device_681,temperature_report,high,3072.0,0.75,500,0.17,44.0
2026-05-22T15:46:32.037718Z,device_682,image_detection,low,2048.0,0.15,5000,0.41,11.0
2026-05-22T15:46:34.037718Z,device_683,image_detection,low,7168.0,0.15,5000,0.79,8.0
2026-05-22T15:46:36.037718Z,device_684,image_detection,medium,7168.0,0.45,1500,0.56,36.0
2026-05-22T15:46:38.037718Z,device_685,image_detection,high,2048.0,0.75,500,0.19,24.0
2026-05-22T15:46:40.037718Z,device_686,image_detection,medium,1024.0,0.45,1500,0.39,14.0
2026-05-22T15:46:42.037718Z,device_687,image_detection,high,5120.0,0.75,500,0.97,7.0
2026-05-22T15:46:44.037718Z,device_688,temperature_report,low,7168.0,0.15,5000,0.52,11.0
2026-05-22T15:46:46.037718Z,device_689,image_detection,medium,5120.0,0.45,1500,0.69,42.0
2026-05-22T15:46:48.037718Z,device_690,image_detection,low,2048.0,0.15,5000,0.78,46.0
2026-05-22T15:46:50.037718Z,device_691,image_detection,medium,9216.0,0.45,1500,0.81,11.0
2026-05-22T15:46:52.037718Z,device_692,image_detection,high,8192.0,0.75,500,0.72,19.0
2026-05-22T15:46:54.037718Z,device_693,image_detection,low,4096.0,0.15,5000,0.04,41.0
2026-05-22T15:46:56.037718Z,device_694,image_detection,high,9216.0,0.75,500,0.13,19.0
2026-05-22T15:46:58.037718Z,device_695,image_detection,low,2048.0,0.15,5000,0.01,47.0
2026-05-22T15:47:00.037718Z,device_696,image_detection,high,1024.0,0.75,500,0.58,39.0
2026-05-22T15:47:02.037718Z,device_697,temperature_report,high,2048.0,0.75,500,0.87,9.0
2026-05-22T15:47:04.037718Z,device_698,temperature_report,high,2048.0,0.75,500,0.92,40.0
2026-05-22T15:47:06.037718Z,device_699,temperature_report,low,7168.0,0.15,5000,0.39,37.0
2026-05-22T15:47:08.037718Z,device_700,image_detection,medium,10240.0,0.45,1500,0.49,47.0
2026-05-22T15:47:10.037718Z,device_701,image_detection,low,2048.0,0.15,5000,0.34,9.0
2026-05-22T15:47:12.037718Z,device_702,image_detection,low,4096.0,0.15,5000,0.13,39.0
2026-05-22T15:47:14.037718Z,device_703,temperature_report,high,8192.0,0.75,500,0.56,12.0
2026-05-22T15:47:16.037718Z,device_704,temperature_report,high,3072.0,0.75,500,0.54,28.0
2026-05-22T15:47:18.037718Z,device_705,temperature_report,low,4096.0,0.15,5000,0.58,49.0
2026-05-22T15:47:20.037718Z,device_706,image_detection,medium,6144.0,0.45,1500,0.69,42.0
2026-05-22T15:47:22.037718Z,device_707,image_detection,low,6144.0,0.15,5000,0.04,41.0
2026-05-22T15:47:24.037718Z,device_708,image_detection,high,9216.0,0.75,500,0.62,23.0
2026-05-22T15:47:26.037718Z,device_709,temperature_report,medium,4096.0,0.45,1500,0.54,40.0
2026-05-22T15:47:28.037718Z,device_710,image_detection,high,7168.0,0.75,500,0.98,31.0
2026-05-22T15:47:30.037718Z,device_711,temperature_report,high,9216.0,0.75,500,0.16,26.0
2026-05-22T15:47:32.037718Z,device_712,image_detection,low,4096.0,0.15,5000,0.28,34.0
2026-05-22T15:47:34.037718Z,device_713,image_detection,high,4096.0,0.75,500,0.51,11.0
2026-05-22T15:47:36.037718Z,device_714,temperature_report,high,4096.0,0.75,500,0.96,34.0
2026-05-22T15:47:38.037718Z,device_715,temperature_report,low,9216.0,0.15,5000,0.64,11.0
2026-05-22T15:47:40.037718Z,device_716,image_detection,low,6144.0,0.15,5000,0.92,38.0
2026-05-22T15:47:42.037718Z,device_717,image_detection,high,8192.0,0.75,500,0.38,23.0
2026-05-22T15:47:44.037718Z,device_718,image_detection,medium,4096.0,0.45,1500,0.0,17.0
2026-05-22T15:47:46.037718Z,device_719,temperature_report,low,1024.0,0.15,5000,0.47,34.0
2026-05-22T15:47:48.037718Z,device_720,temperature_report,medium,10240.0,0.45,1500,0.71,45.0
2026-05-22T15:47:50.037718Z,device_721,image_detection,low,7168.0,0.15,5000,0.04,20.0
2026-05-22T15:47:52.037718Z,device_722,image_detection,low,9216.0,0.15,5000,0.68,9.0
2026-05-22T15:47:54.037718Z,device_723,temperature_report,low,8192.0,0.15,5000,0.06,14.0
2026-05-22T15:47:56.037718Z,device_724,image_detection,high,3072.0,0.75,500,0.76,11.0
2026-05-22T15:47:58.037718Z,device_725,image_detection,medium,3072.0,0.45,1500,0.13,30.0
2026-05-22T15:48:00.037718Z,device_726,image_detection,low,5120.0,0.15,5000,0.34,22.0
2026-05-22T15:48:02.037718Z,device_727,image_detection,low,3072.0,0.15,5000,0.13,24.0
2026-05-22T15:48:04.037718Z,device_728,image_detection,low,3072.0,0.15,5000,0.32,26.0
2026-05-22T15:48:06.037718Z,device_729,temperature_report,high,10240.0,0.75,500,0.34,42.0
2026-05-22T15:48:08.037718Z,device_730,temperature_report,medium,6144.0,0.45,1500,0.99,10.0
2026-05-22T15:48:10.037718Z,device_731,temperature_report,high,3072.0,0.75,500,0.03,49.0
2026-05-22T15:48:12.037718Z,device_732,image_detection,high,8192.0,0.75,500,0.19,32.0
2026-05-22T15:48:14.037718Z,device_733,image_detection,medium,2048.0,0.45,1500,0.63,32.0
2026-05-22T15:48:16.037718Z,device_734,temperature_report,high,9216.0,0.75,500,0.31,9.0
2026-05-22T15:48:18.037718Z,device_735,temperature_report,medium,4096.0,0.45,1500,0.0,23.0
2026-05-22T15:48:20.037718Z,device_736,image_detection,low,7168.0,0.15,5000,0.2,8.0
2026-05-22T15:48:22.037718Z,device_737,image_detection,low,8192.0,0.15,5000,0.87,8.0
2026-05-22T15:48:24.037718Z,device_738,temperature_report,low,3072.0,0.15,5000,0.05,37.0
2026-05-22T15:48:26.037718Z,device_739,temperature_report,low,4096.0,0.15,5000,0.87,10.0
2026-05-22T15:48:28.037718Z,device_740,temperature_report,high,7168.0,0.75,500,0.07,46.0
2026-05-22T15:48:30.037718Z,device_741,temperature_report,low,5120.0,0.15,5000,0.98,7.0
2026-05-22T15:48:32.037718Z,device_742,image_detection,medium,7168.0,0.45,1500,0.79,43.0
2026-05-22T15:48:34.037718Z,device_743,temperature_report,low,9216.0,0.15,5000,0.66,22.0
2026-05-22T15:48:36.037718Z,device_744,image_detection,medium,5120.0,0.45,1500,0.29,9.0
2026-05-22T15:48:38.037718Z,device_745,image_detection,low,1024.0,0.15,5000,0.86,50.0
2026-05-22T15:48:40.037718Z,device_746,image_detection,low,5120.0,0.15,5000,0.57,32.0
2026-05-22T15:48:42.037718Z,device_747,image_detection,medium,1024.0,0.45,1500,0.04,34.0
2026-05-22T15:48:44.037718Z,device_748,image_detection,high,8192.0,0.75,500,0.92,16.0
2026-05-22T15:48:46.037718Z,device_749,image_detection,medium,4096.0,0.45,1500,0.24,26.0
2026-05-22T15:48:48.037718Z,device_750,image_detection,high,3072.0,0.75,500,0.26,20.0
2026-05-22T15:48:50.037718Z,device_751,image_detection,low,1024.0,0.15,5000,0.48,10.0
2026-05-22T15:48:52.037718Z,device_752,image_detection,medium,9216.0,0.45,1500,0.34,8.0
2026-05-22T15:48:54.037718Z,device_753,image_detection,medium,1024.0,0.45,1500,1.0,43.0
2026-05-22T15:48:56.037718Z,device_754,image_detection,medium,1024.0,0.45,1500,0.96,48.0
2026-05-22T15:48:58.037718Z,device_755,temperature_report,low,6144.0,0.15,5000,0.27,42.0
2026-05-22T15:49:00.037718Z,device_756,temperature_report,medium,5120.0,0.45,1500,0.65,36.0
2026-05-22T15:49:02.037718Z,device_757,image_detection,low,3072.0,0.15,5000,0.74,30.0
2026-05-22T15:49:04.037718Z,device_758,image_detection,medium,5120.0,0.45,1500,0.81,33.0
2026-05-22T15:49:06.037718Z,device_759,image_detection,low,6144.0,0.15,5000,0.18,45.0
2026-05-22T15:49:08.037718Z,device_760,image_detection,medium,8192.0,0.45,1500,0.74,14.0
2026-05-22T15:49:10.037718Z,device_761,image_detection,high,7168.0,0.75,500,0.61,28.0
2026-05-22T15:49:12.037718Z,device_762,image_detection,medium,9216.0,0.45,1500,0.71,49.0
2026-05-22T15:49:14.037718Z,device_763,image_detection,high,10240.0,0.75,500,0.81,49.0
2026-05-22T15:49:16.037718Z,device_764,image_detection,medium,5120.0,0.45,1500,0.4,27.0
2026-05-22T15:49:18.037718Z,device_765,image_detection,high,9216.0,0.75,500,0.26,33.0
2026-05-22T15:49:20.037718Z,device_766,image_detection,high,4096.0,0.75,500,1.0,21.0
2026-05-22T15:49:22.037718Z,device_767,image_detection,low,1024.0,0.15,5000,0.95,15.0
2026-05-22T15:49:24.037718Z,device_768,temperature_report,medium,7168.0,0.45,1500,0.53,18.0
2026-05-22T15:49:26.037718Z,device_769,image_detection,low,2048.0,0.15,5000,0.8,7.0
2026-05-22T15:49:28.037718Z,device_770,image_detection,medium,7168.0,0.45,1500,0.65,50.0
2026-05-22T15:49:30.037718Z,device_771,temperature_report,low,10240.0,0.15,5000,0.18,37.0
2026-05-22T15:49:32.037718Z,device_772,image_detection,low,10240.0,0.15,5000,0.67,14.0
2026-05-22T15:49:34.037718Z,device_773,image_detection,medium,6144.0,0.45,1500,0.02,26.0
2026-05-22T15:49:36.037718Z,device_774,temperature_report,high,10240.0,0.75,500,0.08,15.0
2026-05-22T15:49:38.037718Z,device_775,image_detection,high,8192.0,0.75,500,0.54,8.0
2026-05-22T15:49:40.037718Z,device_776,temperature_report,low,9216.0,0.15,5000,0.73,13.0
2026-05-22T15:49:42.037718Z,device_777,temperature_report,low,2048.0,0.15,5000,0.88,16.0
2026-05-22T15:49:44.037718Z,device_778,temperature_report,low,9216.0,0.15,5000,0.22,23.0
2026-05-22T15:49:46.037718Z,device_779,image_detection,high,4096.0,0.75,500,0.3,20.0
2026-05-22T15:49:48.037718Z,device_780,image_detection,low,10240.0,0.15,5000,0.27,7.0
2026-05-22T15:49:50.037718Z,device_781,image_detection,low,2048.0,0.15,5000,0.27,28.0
2026-05-22T15:49:52.037718Z,device_782,image_detection,high,4096.0,0.75,500,0.36,18.0
2026-05-22T15:49:54.037718Z,device_783,image_detection,medium,1024.0,0.45,1500,0.54,47.0
2026-05-22T15:49:56.037718Z,device_784,image_detection,medium,1024.0,0.45,1500,0.4,10.0
2026-05-22T15:49:58.037718Z,device_785,image_detection,medium,4096.0,0.45,1500,0.29,20.0
2026-05-22T15:50:00.037718Z,device_786,image_detection,high,1024.0,0.75,500,0.01,33.0
2026-05-22T15:50:02.037718Z,device_787,temperature_report,high,9216.0,0.75,500,0.15,37.0
2026-05-22T15:50:04.037718Z,device_788,image_detection,low,6144.0,0.15,5000,0.05,25.0
2026-05-22T15:50:06.037718Z,device_789,temperature_report,high,4096.0,0.75,500,0.24,43.0
2026-05-22T15:50:08.037718Z,device_790,temperature_report,high,4096.0,0.75,500,0.46,24.0
2026-05-22T15:50:10.037718Z,device_791,image_detection,medium,1024.0,0.45,1500,0.93,19.0
2026-05-22T15:50:12.037718Z,device_792,image_detection,medium,2048.0,0.45,1500,0.76,9.0
2026-05-22T15:50:14.037718Z,device_793,temperature_report,low,6144.0,0.15,5000,0.56,22.0
2026-05-22T15:50:16.037718Z,device_794,image_detection,high,4096.0,0.75,500,0.08,42.0
2026-05-22T15:50:18.037718Z,device_795,image_detection,high,3072.0,0.75,500,0.33,29.0
2026-05-22T15:50:20.037718Z,device_796,temperature_report,medium,9216.0,0.45,1500,0.04,13.0
2026-05-22T15:50:22.037718Z,device_797,temperature_report,low,4096.0,0.15,5000,0.78,18.0
2026-05-22T15:50:24.037718Z,device_798,temperature_report,medium,2048.0,0.45,1500,0.21,45.0
2026-05-22T15:50:26.037718Z,device_799,temperature_report,medium,7168.0,0.45,1500,0.67,8.0
2026-05-22T15:50:28.037718Z,device_800,image_detection,low,10240.0,0.15,5000,0.39,40.0
2026-05-22T15:50:30.037718Z,device_801,image_detection,high,3072.0,0.75,500,0.81,31.0
2026-05-22T15:50:32.037718Z,device_802,temperature_report,high,7168.0,0.75,500,0.88,6.0
2026-05-22T15:50:34.037718Z,device_803,temperature_report,medium,1024.0,0.45,1500,0.7,20.0
2026-05-22T15:50:36.037718Z,device_804,temperature_report,high,9216.0,0.75,500,0.05,50.0
2026-05-22T15:50:38.037718Z,device_805,temperature_report,medium,8192.0,0.45,1500,0.45,9.0
2026-05-22T15:50:40.037718Z,device_806,image_detection,high,4096.0,0.75,500,0.45,24.0
2026-05-22T15:50:42.037718Z,device_807,image_detection,low,9216.0,0.15,5000,1.0,46.0
2026-05-22T15:50:44.037718Z,device_808,image_detection,medium,9216.0,0.45,1500,0.99,26.0
2026-05-22T15:50:46.037718Z,device_809,image_detection,medium,6144.0,0.45,1500,0.11,30.0
2026-05-22T15:50:48.037718Z,device_810,temperature_report,low,6144.0,0.15,5000,0.71,22.0
2026-05-22T15:50:50.037718Z,device_811,image_detection,low,4096.0,0.15,5000,0.67,25.0
2026-05-22T15:50:52.037718Z,device_812,image_detection,low,6144.0,0.15,5000,0.62,5.0
2026-05-22T15:50:54.037718Z,device_813,image_detection,high,7168.0,0.75,500,0.36,24.0
2026-05-22T15:50:56.037718Z,device_814,image_detection,low,10240.0,0.15,5000,0.57,31.0
2026-05-22T15:50:58.037718Z,device_815,temperature_report,low,3072.0,0.15,5000,0.02,29.0
2026-05-22T15:51:00.037718Z,device_816,image_detection,high,4096.0,0.75,500,0.37,16.0
2026-05-22T15:51:02.037718Z,device_817,temperature_report,high,10240.0,0.75,500,0.58,50.0
2026-05-22T15:51:04.037718Z,device_818,temperature_report,high,4096.0,0.75,500,0.22,11.0
2026-05-22T15:51:06.037718Z,device_819,image_detection,medium,5120.0,0.45,1500,0.37,46.0
2026-05-22T15:51:08.037718Z,device_820,temperature_report,high,3072.0,0.75,500,0.73,36.0
2026-05-22T15:51:10.037718Z,device_821,temperature_report,medium,10240.0,0.45,1500,0.95,28.0
2026-05-22T15:51:12.037718Z,device_822,image_detection,medium,10240.0,0.45,1500,0.55,7.0
2026-05-22T15:51:14.037718Z,device_823,image_detection,low,8192.0,0.15,5000,0.33,49.0
2026-05-22T15:51:16.037718Z,device_824,image_detection,high,2048.0,0.75,500,0.82,13.0
2026-05-22T15:51:18.037718Z,device_825,image_detection,medium,5120.0,0.45,1500,0.82,41.0
2026-05-22T15:51:20.037718Z,device_826,temperature_report,medium,8192.0,0.45,1500,0.71,21.0
2026-05-22T15:51:22.037718Z,device_827,image_detection,low,2048.0,0.15,5000,0.71,19.0
2026-05-22T15:51:24.037718Z,device_828,image_detection,low,10240.0,0.15,5000,0.93,6.0
2026-05-22T15:51:26.037718Z,device_829,image_detection,low,1024.0,0.15,5000,0.41,39.0
2026-05-22T15:51:28.037718Z,device_830,temperature_report,medium,3072.0,0.45,1500,0.93,26.0
2026-05-22T15:51:30.037718Z,device_831,image_detection,high,4096.0,0.75,500,0.51,5.0
2026-05-22T15:51:32.037718Z,device_832,temperature_report,medium,10240.0,0.45,1500,0.67,45.0
2026-05-22T15:51:34.037718Z,device_833,image_detection,medium,5120.0,0.45,1500,0.61,32.0
2026-05-22T15:51:36.037718Z,device_834,temperature_report,high,1024.0,0.75,500,0.92,46.0
2026-05-22T15:51:38.037718Z,device_835,image_detection,medium,8192.0,0.45,1500,0.2,19.0
2026-05-22T15:51:40.037718Z,device_836,image_detection,low,8192.0,0.15,5000,0.7,26.0
2026-05-22T15:51:42.037718Z,device_837,image_detection,medium,2048.0,0.45,1500,0.76,16.0
2026-05-22T15:51:44.037718Z,device_838,temperature_report,low,10240.0,0.15,5000,0.44,5.0
2026-05-22T15:51:46.037718Z,device_839,temperature_report,low,4096.0,0.15,5000,0.59,6.0
2026-05-22T15:51:48.037718Z,device_840,image_detection,low,6144.0,0.15,5000,0.45,43.0
2026-05-22T15:51:50.037718Z,device_841,image_detection,medium,1024.0,0.45,1500,0.77,48.0
2026-05-22T15:51:52.037718Z,device_842,image_detection,low,10240.0,0.15,5000,0.57,27.0
2026-05-22T15:51:54.037718Z,device_843,image_detection,low,8192.0,0.15,5000,0.96,37.0
2026-05-22T15:51:56.037718Z,device_844,temperature_report,low,2048.0,0.15,5000,0.98,43.0
2026-05-22T15:51:58.037718Z,device_845,image_detection,low,3072.0,0.15,5000,0.41,11.0
2026-05-22T15:52:00.037718Z,device_846,temperature_report,medium,5120.0,0.45,1500,0.87,48.0
